Additional Order items,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Segment,Customer State,Customer Zipcode,Market,Order Customer Id,Order Date,Order Id,Order Region,Order Item Total,Order Quantity,Product Price,Profit Margin,Profit Per Order,Sales
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,6368,Consumer,PR,725,USCA,6368,24-04-2016,32830,East of USA,41.47999954,1,49.97999954,21.60%,10.78999996,49.97999954
Men's Footwear,Men's Footwear,Caguas,Puerto Rico,Maria,1273,Consumer,PR,725,USCA,1273,04-10-2016,31920,US Center,97.48999786,1,129.9900055,36.70%,47.77000046,129.9900055
Cleats,Cleats,Caguas,Puerto Rico,Mary,4297,Consumer,PR,725,USCA,4297,04-10-2016,31871,West of USA,116.3799973,2,59.99000168,46.60%,55.86000061,119.9800034
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,335,Consumer,PR,725,USCA,335,21-06-2016,36811,East of USA,94.95999908,2,49.97999954,-63.40%,-63.34000015,99.95999908
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,George,9521,Consumer,PR,725,USCA,9521,25-05-2016,34962,West of USA,100,2,50,37.50%,37.5,100
Cleats,Cleats,Caguas,Puerto Rico,Mary,10972,Consumer,PR,725,USCA,10972,25-06-2016,37122,East of USA,117.5800018,2,59.99000168,47.00%,56.43999863,119.9800034
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,10972,Consumer,PR,725,USCA,10972,25-06-2016,37122,East of USA,94.95999908,2,49.97999954,30.40%,30.38999939,99.95999908
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,10972,Consumer,PR,725,USCA,10972,25-06-2016,37122,East of USA,94.45999908,2,49.97999954,26.50%,26.45000076,99.95999908
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,George,9521,Consumer,PR,725,USCA,9521,25-05-2016,34962,West of USA,87.95999908,2,49.97999954,22.00%,21.98999977,99.95999908
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,George,9521,Consumer,PR,725,USCA,9521,25-05-2016,34962,West of USA,75,2,50,-39.00%,-39,100
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Gregory,12021,Consumer,PR,725,USCA,12021,15-07-2016,38477,South of  USA,100,2,50,28.00%,28,100
Cleats,Cleats,Caguas,Puerto Rico,Daniel,6985,Consumer,PR,725,USCA,6985,28-05-2016,35182,US Center,116.3799973,2,59.99000168,-71.10%,-85.30999756,119.9800034
Cleats,Cleats,Caguas,Puerto Rico,Gregory,12021,Consumer,PR,725,USCA,12021,15-07-2016,38477,South of  USA,113.3799973,2,59.99000168,29.60%,35.49000168,119.9800034
Cleats,Cleats,Caguas,Puerto Rico,Mary,7635,Consumer,PR,725,USCA,7635,08-08-2016,40138,West of USA,115.1800003,2,59.99000168,28.80%,34.54999924,119.9800034
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Alexander,11743,Consumer,PR,725,USCA,11743,07-01-2016,37493,East of USA,95,2,50,26.10%,26.12999916,100
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Ronald,2053,Consumer,PR,725,USCA,2053,05-12-2016,34103,West of USA,94.5,2,50,8.30%,8.319999695,100
Cardio Equipment,Cardio Equipment,Caguas,Puerto Rico,Mary,2518,Consumer,PR,725,USCA,2518,27-05-2016,35083,West of USA,179.9799957,2,99.98999786,-29.20%,-58.31000137,199.9799957
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,4209,Consumer,PR,725,USCA,4209,24-06-2016,37048,West of USA,84.97000122,2,49.97999954,31.50%,31.44000053,99.95999908
Golf Gloves,Golf Gloves,Caguas,Puerto Rico,Mary,2518,Consumer,PR,725,USCA,2518,27-05-2016,35083,West of USA,15.97999954,2,9.989999771,28.00%,5.590000153,19.97999954
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Christopher,8024,Consumer,PR,725,USCA,8024,15-05-2016,34284,South of  USA,85,2,50,28.90%,28.89999962,100
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,William,8432,Consumer,PR,725,USCA,8432,08-01-2016,39649,East of USA,74.97000122,2,49.97999954,27.20%,27.20999908,99.95999908
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Mary,1387,Consumer,PR,725,USCA,1387,15-05-2016,34304,West of USA,90,2,50,20.70%,20.70000076,100
Cleats,Cleats,Caguas,Puerto Rico,Mary,1387,Consumer,PR,725,USCA,1387,15-05-2016,34304,West of USA,105.5800018,2,59.99000168,40.50%,48.5699997,119.9800034
Cleats,Cleats,Caguas,Puerto Rico,Mary,4045,Consumer,PR,725,USCA,4045,20-04-2016,32594,West of USA,95.98000336,2,59.99000168,28.00%,33.59000015,119.9800034
Cleats,Cleats,Caguas,Puerto Rico,Debra,4148,Consumer,PR,725,USCA,4148,20-07-2016,38799,West of USA,89.98999786,2,59.99000168,5.60%,6.75,119.9800034
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,Raymond,12384,Consumer,PR,725,USCA,12384,21-08-2016,41015,US Center,98.95999908,2,49.97999954,46.50%,46.50999832,99.95999908
Cardio Equipment,Cardio Equipment,Caguas,Puerto Rico,William,4893,Consumer,PR,725,USCA,4893,22-06-2016,36890,East of USA,195.9799957,2,99.98999786,46.10%,92.11000061,199.9799957
Cleats,Cleats,Caguas,Puerto Rico,Joan,1243,Consumer,PR,725,USCA,1243,22-06-2016,36905,West of USA,118.7799988,2,59.99000168,49.50%,59.38999939,119.9800034
Cleats,Cleats,Caguas,Puerto Rico,Joan,1243,Consumer,PR,725,USCA,1243,22-06-2016,36905,West of USA,117.5800018,2,59.99000168,30.70%,36.79999924,119.9800034
Cardio Equipment,Cardio Equipment,Caguas,Puerto Rico,Andrew,5834,Consumer,PR,725,USCA,5834,07-10-2016,38105,US Center,181.9799957,2,99.98999786,6.80%,13.64999962,199.9799957
NA,Accessories,Caguas,Puerto Rico,Sharon,2062,Consumer,PR,725,USCA,2062,24-04-2016,32846,East of USA,70.84999847,3,24.98999977,8.30%,6.230000019,74.97000122
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Catherine,8284,Consumer,PR,725,USCA,8284,04-08-2016,31767,East of USA,148.5,3,50,29.70%,44.54999924,150
Cleats,Cleats,Caguas,Puerto Rico,Mary,402,Consumer,PR,725,USCA,402,07-08-2016,38002,West of USA,170.0700073,3,59.99000168,46.30%,83.33999634,179.9700012
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Mary,10972,Consumer,PR,725,USCA,10972,25-06-2016,37122,East of USA,123,3,50,-61.50%,-92.25,150
Cleats,Cleats,Caguas,Puerto Rico,Wayne,6162,Consumer,PR,725,USCA,6162,04-09-2016,31797,West of USA,172.7700043,3,59.99000168,33.60%,60.47000122,179.9700012
Cleats,Cleats,Caguas,Puerto Rico,Mary,2123,Consumer,PR,725,USCA,2123,15-06-2016,36437,West of USA,170.0700073,3,59.99000168,22.50%,40.47999954,179.9700012
Shop By Sport,Shop By Sport,Caguas,Puerto Rico,Gregory,12021,Consumer,PR,725,USCA,12021,15-07-2016,38477,South of  USA,109.1699982,3,39.99000168,44.60%,53.49000168,119.9700012
Tennis & Racquet,Tennis & Racquet,Caguas,Puerto Rico,Mary,2123,Consumer,PR,725,USCA,2123,15-06-2016,36437,West of USA,107.9800034,3,44.99000168,-208.00%,-280.7399902,134.9700012
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,William,11653,Consumer,PR,725,USCA,11653,20-05-2016,34623,US Center,130.5,3,50,29.40%,44.11000061,150
Cleats,Cleats,Caguas,Puerto Rico,Ronald,2053,Consumer,PR,725,USCA,2053,05-12-2016,34103,West of USA,178.1699982,3,59.99000168,12.10%,21.73999977,179.9700012
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Mary,4209,Consumer,PR,725,USCA,4209,24-06-2016,37048,West of USA,145.5,3,50,11.60%,17.45999908,150
Shop By Sport,Shop By Sport,Carolina,Puerto Rico,Deborah,6266,Consumer,PR,983,USCA,6266,07-09-2016,38079,East of USA,119.9700012,3,39.99000168,36.30%,43.54999924,119.9700012
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Nicholas,6643,Consumer,PR,725,USCA,6643,07-07-2016,37939,US Center,145.5,3,50,1.20%,1.75,150
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Mary,4045,Consumer,PR,725,USCA,4045,20-04-2016,32594,West of USA,120,3,50,20.00%,30,150
Cardio Equipment,Cardio Equipment,Caguas,Puerto Rico,Mary,5950,Consumer,PR,725,USCA,5950,13-04-2016,32065,South of  USA,254.9700012,3,99.98999786,27.20%,81.58999634,299.9700012
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Andrew,5834,Consumer,PR,725,USCA,5834,07-10-2016,38105,US Center,130.5,3,50,10.90%,16.30999947,150
Cleats,Cleats,Caguas,Puerto Rico,Mary,11786,Consumer,PR,725,USCA,11786,29-04-2016,33176,South of  USA,226.7599945,4,59.99000168,27.20%,65.30999756,239.9600067
Cleats,Cleats,Caguas,Puerto Rico,Matthew,12170,Consumer,PR,725,USCA,12170,25-09-2016,43432,Canada,239.9600067,4,59.99000168,21.00%,50.38999939,239.9600067
Cleats,Cleats,Caguas,Puerto Rico,Mary,402,Consumer,PR,725,USCA,402,07-08-2016,38002,West of USA,218.3600006,4,59.99000168,5.50%,13.10000038,239.9600067
Cleats,Cleats,Caguas,Puerto Rico,Joan,1243,Consumer,PR,725,USCA,1243,25-05-2016,34977,East of USA,211.1600037,4,59.99000168,24.60%,59.13000107,239.9600067
Shop By Sport,Shop By Sport,Caguas,Puerto Rico,Brenda,3142,Consumer,PR,725,USCA,3142,31-07-2016,39582,US Center,140.7599945,4,39.99000168,-35.20%,-56.31000137,159.9600067
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Brenda,3142,Consumer,PR,725,USCA,3142,31-07-2016,39582,US Center,164,4,50,32.00%,63.95999908,200
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,Angela,9386,Consumer,PR,725,USCA,9386,25-04-2016,32902,West of USA,159.9400024,4,49.97999954,-56.00%,-111.9599991,199.9199982
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Matthew,12170,Consumer,PR,725,USCA,12170,25-09-2016,43432,Canada,150,4,50,-12.20%,-24.45000076,200
Cleats,Cleats,Rio Grande,Puerto Rico,Alice,3015,Consumer,PR,745,USCA,3015,07-09-2016,38032,West of USA,230.3600006,4,59.99000168,12.00%,28.79999924,239.9600067
Women's Apparel,Women's Apparel,Rio Grande,Puerto Rico,Alice,3015,Consumer,PR,745,USCA,3015,07-09-2016,38032,West of USA,174,4,50,-60.90%,-121.8000031,200
Cardio Equipment,Cardio Equipment,Caguas,Puerto Rico,Mary,1627,Consumer,PR,725,USCA,1627,07-04-2016,37718,US Center,339.9700012,4,99.98999786,-89.20%,-356.9599915,399.9599915
NA,Accessories,Caguas,Puerto Rico,Alexander,11743,Consumer,PR,725,USCA,11743,07-01-2016,37493,East of USA,74.97000122,4,24.98999977,18.70%,18.73999977,99.95999908
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,4045,Consumer,PR,725,USCA,4045,20-04-2016,32594,West of USA,199.9199982,4,49.97999954,36.00%,71.97000122,199.9199982
Cleats,Cleats,Caguas,Puerto Rico,Ann,5001,Consumer,PR,725,USCA,5001,05-05-2016,33619,South of  USA,215.9600067,4,59.99000168,29.30%,70.19000244,239.9600067
Cardio Equipment,Cardio Equipment,Caguas,Puerto Rico,Mary,5950,Consumer,PR,725,USCA,5950,13-04-2016,32065,South of  USA,347.9700012,4,99.98999786,26.10%,104.3899994,399.9599915
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,Michael,8724,Consumer,PR,725,USCA,8724,06-07-2016,35896,East of USA,249.8999939,5,49.97999954,0.00%,0,249.8999939
Cleats,Cleats,Caguas,Puerto Rico,Katherine,7200,Consumer,PR,725,USCA,7200,18-08-2016,40776,US Center,272.9500122,5,59.99000168,-18.20%,-54.59000015,299.9500122
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Mary,9294,Consumer,PR,725,USCA,9294,06-04-2016,35651,South of  USA,210,5,50,37.80%,94.5,250
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,9294,Consumer,PR,725,USCA,9294,06-04-2016,35651,South of  USA,199.9199982,5,49.97999954,22.40%,55.97999954,249.8999939
Cardio Equipment,Cardio Equipment,Caguas,Puerto Rico,Sharon,2062,Consumer,PR,725,USCA,2062,24-04-2016,32846,East of USA,472.4500122,5,99.98999786,8.30%,41.58000183,499.9500122
Lacrosse,Lacrosse,Caguas,Puerto Rico,Mary,9554,Consumer,PR,725,USCA,9554,04-02-2016,31336,US Center,116.1999969,5,24.98999977,17.70%,22.07999992,124.9499969
Camping & Hiking,Camping & Hiking,Caguas,Puerto Rico,Mary,8483,Consumer,PR,725,USCA,8483,07-12-2016,38265,East of USA,248.9799957,1,299.980011,21.60%,64.73999786,299.980011
Cleats,Cleats,Caguas,Puerto Rico,Robert,10003,Consumer,PR,725,USCA,10003,19-08-2016,40860,East of USA,49.79000092,1,59.99000168,-3.20%,-1.889999986,59.99000168
Men's Footwear,Men's Footwear,Caguas,Puerto Rico,Robert,10003,Consumer,PR,725,USCA,10003,19-08-2016,40860,East of USA,107.8899994,1,129.9900055,39.80%,51.79000092,129.9900055
Camping & Hiking,Camping & Hiking,Caguas,Puerto Rico,Rachel,503,Consumer,PR,725,USCA,503,16-07-2016,38505,West of USA,248.9799957,1,299.980011,37.30%,112.0400009,299.980011
Fishing,Fishing,Caguas,Puerto Rico,Tyler,6192,Consumer,PR,725,USCA,6192,07-07-2016,37920,West of USA,331.980011,1,399.980011,39.80%,159.3500061,399.980011
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Sandra,4878,Consumer,PR,725,USCA,4878,15-08-2016,40580,West of USA,41.5,1,50,-60.80%,-30.42000008,50
Fishing,Fishing,Caguas,Puerto Rico,Pamela,7276,Consumer,PR,725,USCA,7276,22-11-2016,47400,Canada,327.980011,1,399.980011,38.50%,154.1499939,399.980011
Camping & Hiking,Camping & Hiking,Caguas,Puerto Rico,Zachary,2554,Consumer,PR,725,USCA,2554,14-06-2016,36350,US Center,245.9799957,1,299.980011,-139.40%,-418.1700134,299.980011
Fishing,Fishing,Caguas,Puerto Rico,Gregory,8420,Consumer,PR,725,USCA,8420,06-11-2016,36135,East of USA,319.980011,1,399.980011,6.00%,24,399.980011
Water Sports,Water Sports,Caguas,Puerto Rico,Emma,760,Consumer,PR,725,USCA,760,21-07-2016,38855,East of USA,159.9900055,1,199.9900055,20.80%,41.59999847,199.9900055
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Teresa,3281,Consumer,PR,725,USCA,3281,22-07-2016,38970,East of USA,40,1,50,36.00%,18,50
Fishing,Fishing,Caguas,Puerto Rico,Mary,972,Consumer,PR,725,USCA,972,07-11-2016,38190,South of  USA,319.980011,1,399.980011,20.80%,83.19999695,399.980011
Men's Footwear,Men's Footwear,Caguas,Puerto Rico,Roger,620,Consumer,PR,725,USCA,620,13-08-2016,40430,West of USA,103.9899979,1,129.9900055,20.80%,27.04000092,129.9900055
Men's Footwear,Men's Footwear,Caguas,Puerto Rico,Sandra,4878,Consumer,PR,725,USCA,4878,15-08-2016,40580,West of USA,103.9899979,1,129.9900055,36.80%,47.84000015,129.9900055
Cardio Equipment,Cardio Equipment,Caguas,Puerto Rico,Virginia,11897,Consumer,PR,725,USCA,11897,06-02-2016,35500,East of USA,74.98999786,1,99.98999786,-4.30%,-4.269999981,99.98999786
Water Sports,Water Sports,Caguas,Puerto Rico,Emma,760,Consumer,PR,725,USCA,760,21-07-2016,38855,East of USA,149.9900055,1,199.9900055,21.00%,42,199.9900055
Camping & Hiking,Camping & Hiking,Cayey,Puerto Rico,Joe,6481,Consumer,PR,736,USCA,6481,23-08-2016,41120,West of USA,224.9900055,1,299.980011,13.10%,39.36999893,299.980011
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Mary,10888,Consumer,PR,725,USCA,10888,29-04-2016,33200,West of USA,50,1,50,-150.00%,-75,50
Men's Footwear,Men's Footwear,Caguas,Puerto Rico,Mary,2531,Consumer,PR,725,USCA,2531,07-03-2016,37610,East of USA,128.6900024,1,129.9900055,32.70%,42.47000122,129.9900055
Women's Apparel,Women's Apparel,Caguas,Puerto Rico,Kimberly,4191,Consumer,PR,725,USCA,4191,08-04-2016,39815,East of USA,49.5,1,50,5.00%,2.480000019,50
Shop By Sport,Shop By Sport,Caguas,Puerto Rico,Mary,11344,Consumer,PR,725,USCA,11344,18-07-2016,38670,West of USA,39.59000015,1,39.99000168,11.60%,4.630000114,39.99000168
Water Sports,Water Sports,Caguas,Puerto Rico,Mary,10888,Consumer,PR,725,USCA,10888,29-04-2016,33200,West of USA,197.9900055,1,199.9900055,-6.20%,-12.47000027,199.9900055
Camping & Hiking,Camping & Hiking,Caguas,Puerto Rico,Andrew,6312,Consumer,PR,725,USCA,6312,29-06-2016,37385,South of  USA,293.980011,1,299.980011,-16.00%,-47.91999817,299.980011
Camping & Hiking,Camping & Hiking,Caguas,Puerto Rico,Mary,11344,Consumer,PR,725,USCA,11344,18-07-2016,38670,West of USA,293.980011,1,299.980011,49.00%,146.9900055,299.980011
Water Sports,Water Sports,Caguas,Puerto Rico,Andrew,6312,Consumer,PR,725,USCA,6312,29-06-2016,37385,South of  USA,193.9900055,1,199.9900055,31.50%,63.04999924,199.9900055
Water Sports,Water Sports,Caguas,Puerto Rico,Andrew,6312,Consumer,PR,725,USCA,6312,29-06-2016,37385,South of  USA,191.9900055,1,199.9900055,36.00%,72,199.9900055
Cleats,Cleats,Caguas,Puerto Rico,Scott,2374,Consumer,PR,725,USCA,2374,22-05-2016,34795,West of USA,57.59000015,1,59.99000168,30.10%,18.03000069,59.99000168
Camping & Hiking,Camping & Hiking,Caguas,Puerto Rico,Mary,6960,Consumer,PR,725,USCA,6960,19-08-2016,40875,East of USA,284.980011,1,299.980011,29.70%,89.19999695,299.980011
Fishing,Fishing,Caguas,Puerto Rico,Mary,3889,Consumer,PR,725,USCA,3889,15-08-2016,40615,East of USA,379.980011,1,399.980011,34.50%,137.9299927,399.980011
Men's Footwear,Men's Footwear,Caguas,Puerto Rico,Jack,2233,Consumer,PR,725,USCA,2233,04-03-2016,31410,East of USA,123.4899979,1,129.9900055,38.90%,50.63000107,129.9900055
Men's Footwear,Men's Footwear,Caguas,Puerto Rico,Mary,10482,Consumer,PR,725,USCA,10482,26-06-2016,37195,US Center,123.4899979,1,129.9900055,9.50%,12.35000038,129.9900055
Fishing,Fishing,Caguas,Puerto Rico,Nicole,2979,Consumer,PR,725,USCA,2979,21-07-2016,38865,West of USA,379.980011,1,399.980011,6.00%,23.94000053,399.980011
Fishing,Fishing,Caguas,Puerto Rico,Mary,11344,Consumer,PR,725,USCA,11344,18-07-2016,38670,West of USA,379.980011,1,399.980011,33.20%,132.9900055,399.980011
Fishing,Fishing,Caguas,Puerto Rico,Mary,3889,Consumer,PR,725,USCA,3889,15-08-2016,40615,East of USA,377.980011,1,399.980011,11.80%,47.25,399.980011
Men's Footwear,Men's Footwear,Caguas,Puerto Rico,Mary,6960,Consumer,PR,725,USCA,6960,19-08-2016,40875,East of USA,122.8399963,1,129.9900055,34.30%,44.59000015,129.9900055
Men's Footwear,Men's Footwear,Caguas,Puerto Rico,Mary,10482,Consumer,PR,725,USCA,10482,26-06-2016,37195,US Center,122.8399963,1,129.9900055,-9.40%,-12.27999973,129.9900055
Camping & Hiking,Camping & Hiking,Caguas,Puerto Rico,Jack,2233,Consumer,PR,725,USCA,2233,04-03-2016,31410,East of USA,272.980011,1,299.980011,22.80%,68.25,299.980011
Cardio Equipment,Cardio Equipment,Caguas,Puerto Rico,Andrew,6312,Consumer,PR,725,USCA,6312,29-06-2016,37385,South of  USA,90.98999786,1,99.98999786,31.90%,31.85000038,99.98999786
Fishing,Fishing,Caguas,Puerto Rico,Sharon,7491,Consumer,PR,725,USCA,7491,06-10-2016,36065,South of  USA,363.980011,1,399.980011,19.40%,77.52999878,399.980011
Water Sports,Water Sports,Caguas,Puerto Rico,Scott,2374,Consumer,PR,725,USCA,2374,22-05-2016,34795,West of USA,181.9900055,1,199.9900055,37.30%,74.62000275,199.9900055
Fishing,Fishing,Caguas,Puerto Rico,Mary,6975,Consumer,PR,725,USCA,6975,18-06-2016,36630,East of USA,359.980011,1,399.980011,15.00%,60.11999893,399.980011
Men's Footwear,Men's Footwear,Caguas,Puerto Rico,Kimberly,12363,Consumer,PR,725,USCA,12363,25-08-2016,41265,East of USA,116.9899979,1,129.9900055,16.20%,21.05999947,129.9900055
Water Sports,Water Sports,Caguas,Puerto Rico,Mary,6960,Consumer,PR,725,USCA,6960,19-08-2016,40875,East of USA,179.9900055,1,199.9900055,31.50%,63,199.9900055
Water Sports,Water Sports,Caguas,Puerto Rico,Margaret,7243,Consumer,PR,725,USCA,7243,08-03-2016,39785,South of  USA,179.9900055,1,199.9900055,42.30%,84.59999847,199.9900055
Water Sports,Water Sports,Caguas,Puerto Rico,Scott,2374,Consumer,PR,725,USCA,2374,22-05-2016,34795,West of USA,179.9900055,1,199.9900055,30.40%,60.84000015,199.9900055
Cleats,Cleats,Caguas,Puerto Rico,Mary,6975,Consumer,PR,725,USCA,6975,18-06-2016,36630,East of USA,52.79000092,1,59.99000168,44.00%,26.39999962,59.99000168
Men's Footwear,Men's Footwear,Caguas,Puerto Rico,Kimberly,12363,Consumer,PR,725,USCA,12363,25-08-2016,41265,East of USA,114.3899994,1,129.9900055,-27.90%,-36.25999832,129.9900055
Fishing,Fishing,Caguas,Puerto Rico,Jeffrey,4061,Consumer,PR,725,USCA,4061,05-05-2016,33575,South of  USA,351.980011,1,399.980011,-33.70%,-134.8099976,399.980011
Fishing,Fishing,Caguas,Puerto Rico,Jack,2233,Consumer,PR,725,USCA,2233,04-03-2016,31410,East of USA,347.980011,1,399.980011,40.00%,160.0700073,399.980011
Water Sports,Water Sports,Caguas,Puerto Rico,Julia,9421,Consumer,PR,725,USCA,9421,06-05-2016,35695,East of USA,173.9900055,1,199.9900055,39.20%,78.30000305,199.9900055
Camping & Hiking,Camping & Hiking,Caguas,Puerto Rico,Margaret,7243,Consumer,PR,725,USCA,7243,08-03-2016,39785,South of  USA,260.980011,1,299.980011,23.50%,70.47000122,299.980011
Fishing,Fishing,Caguas,Puerto Rico,Mary,10888,Consumer,PR,725,USCA,10888,29-04-2016,33200,West of USA,347.980011,1,399.980011,-139.20%,-556.7700195,399.980011
Water Sports,Water Sports,Caguas,Puerto Rico,Mary,4098,Consumer,PR,725,USCA,4098,08-11-2016,40315,West of USA,173.9900055,1,199.9900055,42.60%,85.26000214,199.9900055
Men's Footwear,Men's Footwear,Caguas,Puerto Rico,Kimberly,4191,Consumer,PR,725,USCA,4191,08-04-2016,39815,East of USA,110.4899979,1,129.9900055,9.60%,12.48999977,129.9900055
Water Sports,Water Sports,Caguas,Puerto Rico,Gloria,4013,Consumer,PR,725,USCA,4013,06-03-2016,35600,US Center,169.9900055,1,199.9900055,30.90%,61.70999908,199.9900055
Camping & Hiking,Camping & Hiking,Caguas,Puerto Rico,Mary,2531,Consumer,PR,725,USCA,2531,07-03-2016,37610,East of USA,251.9799957,1,299.980011,25.20%,75.58999634,299.980011
Cleats,Cleats,Caguas,Puerto Rico,Mary,11572,Consumer,PR,725,USCA,11572,05-10-2016,33960,South of  USA,50.38999939,1,59.99000168,39.50%,23.68000031,59.99000168
Girls' Apparel,Girls' Apparel,Caguas,Puerto Rico,Mary,6960,Consumer,PR,725,USCA,6960,19-08-2016,40875,East of USA,24.89999962,1,30,41.50%,12.44999981,30
Water Sports,Water Sports,Caguas,Puerto Rico,Nicole,2979,Consumer,PR,725,USCA,2979,21-07-2016,38865,West of USA,163.9900055,1,199.9900055,39.40%,78.72000122,199.9900055
Indoor/Outdoor Games,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,2531,Consumer,PR,725,USCA,2531,07-03-2016,37610,East of USA,39.97999954,1,49.97999954,20.00%,10,49.97999954
Fishing,Fishing,Caguas,Puerto Rico,Gloria,4013,Consumer,PR,725,USCA,4013,06-03-2016,35600,US Center,319.980011,1,399.980011,28.00%,111.9899979,399.980011
Fishing,Fishing,Caguas,Puerto Rico,Catherine,2136,Consumer,PR,725,USCA,2136,07-03-2016,37675,East of USA,299.9899902,1,399.980011,6.20%,24.60000038,399.980011
